ma_length,key_value,adaptive_atr_mult,tp1_rr_long,tp1_percent,tp2_rr_long,return,sharpe,max_dd,win_rate,trades,avg_trade,profit_factor
50,2.5,2.5,1.0,25,3.0,12.03860011830031,0.8982086701892132,-12.676406156588637,66.66666666666666,24,3.8267901113440805,2.5692106844560514
50,2.5,2.5,1.0,25,4.0,12.03860011830031,0.8982086701892132,-12.676406156588637,66.66666666666666,24,3.8267901113440805,2.5692106844560514
50,2.5,2.5,1.0,25,5.0,12.03860011830031,0.8982086701892132,-12.676406156588637,66.66666666666666,24,3.8267901113440805,2.5692106844560514
50,2.5,2.5,1.0,30,3.0,12.112440415625423,0.9306877390340188,-12.501403195889305,66.66666666666666,24,3.8267901113440805,2.5692106844560514
50,2.5,2.5,1.0,30,5.0,12.112440415625423,0.9306877390340188,-12.501403195889305,66.66666666666666,24,3.8267901113440805,2.5692106844560514
100,2.5,2.5,1.0,20,4.0,10.69737356085643,0.7989790199709889,-8.617835216799364,62.96296296296296,27,3.7368966627392863,2.7165529771925607
100,2.5,2.5,1.0,20,3.0,10.69737356085643,0.7989790199709889,-8.617835216799364,62.96296296296296,27,3.7368966627392863,2.7165529771925607
100,2.5,2.5,1.0,20,5.0,10.69737356085643,0.7989790199709889,-8.617835216799364,62.96296296296296,27,3.7368966627392863,2.7165529771925607
100,2.5,2.5,1.0,25,3.0,11.551200783146468,0.8591237510510306,-8.569291761678443,62.96296296296296,27,3.7368966627392863,2.7165529771925607
100,2.5,2.5,1.0,25,4.0,11.551200783146468,0.8591237510510306,-8.569291761678443,62.96296296296296,27,3.7368966627392863,2.7165529771925607
100,2.5,2.5,1.0,25,5.0,11.551200783146468,0.8591237510510306,-8.569291761678443,62.96296296296296,27,3.7368966627392863,2.7165529771925607
100,2.5,2.5,1.0,30,3.0,10.805164740849087,0.8376434265394745,-8.602469072851203,62.96296296296296,27,3.7368966627392863,2.7165529771925607
100,2.5,2.5,1.0,30,4.0,10.805164740849087,0.8376434265394745,-8.602469072851203,62.96296296296296,27,3.7368966627392863,2.7165529771925607
100,2.5,2.5,1.0,30,5.0,10.805164740849087,0.8376434265394745,-8.602469072851203,62.96296296296296,27,3.7368966627392863,2.7165529771925607
200,2.5,2.5,1.0,20,4.0,8.242200212597472,0.6400046747656556,-8.579927360336281,60.0,25,3.2205771957330986,2.403502159659328
200,2.5,2.5,1.0,25,3.0,8.218180140545481,0.6462986164393707,-8.590676209496184,60.0,25,3.2205771957330986,2.403502159659328
200,2.5,2.5,1.0,20,3.0,8.242200212597472,0.6400046747656556,-8.579927360336281,60.0,25,3.2205771957330986,2.403502159659328
200,2.5,2.5,1.0,20,5.0,8.242200212597472,0.6400046747656556,-8.579927360336281,60.0,25,3.2205771957330986,2.403502159659328
150,2.5,2.5,1.0,20,5.0,8.242200212597472,0.6400046747656556,-8.579927360336281,60.0,25,3.2205771957330986,2.403502159659328
200,2.5,2.5,1.0,25,4.0,8.218180140545481,0.6462986164393707,-8.590676209496184,60.0,25,3.2205771957330986,2.403502159659328
200,2.5,2.5,1.0,25,5.0,8.218180140545481,0.6462986164393707,-8.590676209496184,60.0,25,3.2205771957330986,2.403502159659328
150,2.5,2.5,1.0,25,3.0,8.218180140545481,0.6462986164393707,-8.590676209496184,60.0,25,3.2205771957330986,2.403502159659328
150,2.5,2.5,1.0,25,4.0,8.218180140545481,0.6462986164393707,-8.590676209496184,60.0,25,3.2205771957330986,2.403502159659328
150,2.5,2.5,1.0,25,5.0,8.218180140545481,0.6462986164393707,-8.590676209496184,60.0,25,3.2205771957330986,2.403502159659328
150,2.5,2.5,1.0,30,3.0,7.564537626446327,0.619329783271122,-8.62499293560598,60.0,25,3.2205771957330986,2.403502159659328
150,2.5,2.5,1.0,30,4.0,7.564537626446327,0.619329783271122,-8.62499293560598,60.0,25,3.2205771957330986,2.403502159659328
150,2.5,2.5,1.0,30,5.0,7.564537626446327,0.619329783271122,-8.62499293560598,60.0,25,3.2205771957330986,2.403502159659328
150,2.5,2.5,1.0,20,4.0,8.242200212597472,0.6400046747656556,-8.579927360336281,60.0,25,3.2205771957330986,2.403502159659328
200,2.5,2.5,1.0,30,5.0,7.564537626446327,0.619329783271122,-8.62499293560598,60.0,25,3.2205771957330986,2.403502159659328
200,2.5,2.5,1.0,30,4.0,7.564537626446327,0.619329783271122,-8.62499293560598,60.0,25,3.2205771957330986,2.403502159659328
150,2.5,2.5,1.0,20,3.0,8.242200212597472,0.6400046747656556,-8.579927360336281,60.0,25,3.2205771957330986,2.403502159659328
200,2.5,2.5,1.0,30,3.0,7.564537626446327,0.619329783271122,-8.62499293560598,60.0,25,3.2205771957330986,2.403502159659328
100,2.0,2.5,1.0,25,3.0,9.117737035138763,0.6643827767542142,-12.34549341743254,61.53846153846154,26,3.2017382281775753,2.354703992615488
100,2.0,2.5,1.0,25,4.0,9.117737035138763,0.6643827767542142,-12.34549341743254,61.53846153846154,26,3.2017382281775753,2.354703992615488
100,2.0,2.5,1.0,20,5.0,8.575206854207664,0.6243342070445677,-12.173171644242109,61.53846153846154,26,3.2017382281775753,2.354703992615488
100,2.0,2.5,1.0,30,3.0,8.333351192189875,0.6368250679720335,-12.119990006591596,61.53846153846154,26,3.2017382281775753,2.354703992615488
100,2.0,2.5,1.0,30,4.0,8.333351192189875,0.6368250679720335,-12.119990006591596,61.53846153846154,26,3.2017382281775753,2.354703992615488
100,2.0,2.5,1.0,30,5.0,8.333351192189875,0.6368250679720335,-12.119990006591596,61.53846153846154,26,3.2017382281775753,2.354703992615488
100,2.0,2.5,1.0,20,4.0,8.575206854207664,0.6243342070445677,-12.173171644242109,61.53846153846154,26,3.2017382281775753,2.354703992615488
100,2.0,2.5,1.0,20,3.0,8.575206854207664,0.6243342070445677,-12.173171644242109,61.53846153846154,26,3.2017382281775753,2.354703992615488
100,2.0,2.5,1.0,25,5.0,9.117737035138763,0.6643827767542142,-12.34549341743254,61.53846153846154,26,3.2017382281775753,2.354703992615488
50,2.0,2.5,1.0,20,3.0,6.878794311228012,0.5255964476845357,-16.31913574110998,60.86956521739131,23,2.8085519889865074,2.10475155471406
50,2.0,2.5,1.0,30,4.0,6.210561664751294,0.4988760641461375,-16.296783727510732,60.86956521739131,23,2.8085519889865074,2.10475155471406
50,2.0,2.5,1.0,20,5.0,6.878794311228012,0.5255964476845357,-16.31913574110998,60.86956521739131,23,2.8085519889865074,2.10475155471406
50,2.0,2.5,1.0,20,4.0,6.878794311228012,0.5255964476845357,-16.31913574110998,60.86956521739131,23,2.8085519889865074,2.10475155471406
50,2.0,2.5,1.0,30,5.0,6.210561664751294,0.4988760641461375,-16.296783727510732,60.86956521739131,23,2.8085519889865074,2.10475155471406
50,2.0,2.5,1.0,30,3.0,6.210561664751294,0.4988760641461375,-16.296783727510732,60.86956521739131,23,2.8085519889865074,2.10475155471406
50,2.0,2.5,1.0,25,5.0,7.051142493601055,0.5387092976229474,-16.31913574110998,60.86956521739131,23,2.8085519889865074,2.10475155471406
50,2.0,2.5,1.0,25,4.0,7.051142493601055,0.5387092976229474,-16.31913574110998,60.86956521739131,23,2.8085519889865074,2.10475155471406
50,2.0,2.5,1.0,25,3.0,7.051142493601055,0.5387092976229474,-16.31913574110998,60.86956521739131,23,2.8085519889865074,2.10475155471406
100,1.5,2.5,1.0,30,5.0,3.9309817585677953,0.32780565424599784,-15.927403973324605,57.14285714285714,28,2.785776454834843,2.1748649902228516
100,1.5,2.5,1.0,20,3.0,3.9205342380752155,0.3092023777837905,-15.984393245541328,57.14285714285714,28,2.785776454834843,2.1748649902228516
100,1.5,2.5,1.0,30,4.0,3.9309817585677953,0.32780565424599784,-15.927403973324605,57.14285714285714,28,2.785776454834843,2.1748649902228516
100,1.5,2.5,1.0,25,5.0,5.116364872810318,0.4045707470464633,-15.784288650076983,57.14285714285714,28,2.785776454834843,2.1748649902228516
100,1.5,2.5,1.0,25,4.0,5.116364872810318,0.4045707470464633,-15.784288650076983,57.14285714285714,28,2.785776454834843,2.1748649902228516
100,1.5,2.5,1.0,25,3.0,5.116364872810318,0.4045707470464633,-15.784288650076983,57.14285714285714,28,2.785776454834843,2.1748649902228516
100,1.5,2.5,1.0,20,5.0,3.9205342380752155,0.3092023777837905,-15.984393245541328,57.14285714285714,28,2.785776454834843,2.1748649902228516
100,1.5,2.5,1.0,30,3.0,3.9309817585677953,0.32780565424599784,-15.927403973324605,57.14285714285714,28,2.785776454834843,2.1748649902228516
100,1.5,2.5,1.0,20,4.0,3.9205342380752155,0.3092023777837905,-15.984393245541328,57.14285714285714,28,2.785776454834843,2.1748649902228516
50,2.0,2.5,2.5,20,5.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.0,30,4.0,4.971210429736529,0.37683499746455124,-16.22370728803527,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.0,30,5.0,4.971210429736529,0.37683499746455124,-16.22370728803527,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.5,20,3.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.5,20,4.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.5,25,5.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.5,25,3.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.5,25,4.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.5,30,3.0,4.971210429736529,0.37683499746455124,-16.22370728803527,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.5,30,5.0,4.971210429736529,0.37683499746455124,-16.22370728803527,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.0,25,5.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.5,30,4.0,4.971210429736529,0.37683499746455124,-16.22370728803527,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.0,30,3.0,4.971210429736529,0.37683499746455124,-16.22370728803527,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.0,25,4.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.0,20,5.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.0,20,4.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.0,20,3.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,2.0,25,3.0,5.764311305186675,0.4212403099274574,-16.270770686497738,52.94117647058824,17,2.6561852531755026,1.8128239086769233
50,2.0,2.5,1.5,25,4.0,5.554152203868289,0.40696172079335413,-16.29984519904426,52.94117647058824,17,2.489839164319241,1.7712857405329436
50,2.0,2.5,1.5,20,3.0,5.554152203868289,0.40696172079335413,-16.29984519904426,52.94117647058824,17,2.489839164319241,1.7712857405329436
50,2.0,2.5,1.5,20,4.0,5.554152203868289,0.40696172079335413,-16.29984519904426,52.94117647058824,17,2.489839164319241,1.7712857405329436
50,2.0,2.5,1.5,25,3.0,5.554152203868289,0.40696172079335413,-16.29984519904426,52.94117647058824,17,2.489839164319241,1.7712857405329436
50,2.0,2.5,1.5,20,5.0,5.554152203868289,0.40696172079335413,-16.29984519904426,52.94117647058824,17,2.489839164319241,1.7712857405329436
50,2.0,2.5,1.5,25,5.0,5.554152203868289,0.40696172079335413,-16.29984519904426,52.94117647058824,17,2.489839164319241,1.7712857405329436
50,2.0,2.5,1.5,30,3.0,4.655971777759005,0.35437441846816276,-16.267610234677974,52.94117647058824,17,2.489839164319241,1.7712857405329436
50,2.0,2.5,1.5,30,4.0,4.655971777759005,0.35437441846816276,-16.267610234677974,52.94117647058824,17,2.489839164319241,1.7712857405329436
50,2.0,2.5,1.5,30,5.0,4.655971777759005,0.35437441846816276,-16.267610234677974,52.94117647058824,17,2.489839164319241,1.7712857405329436
50,3.0,2.5,2.5,20,3.0,6.250379267419012,0.45293345958860504,-14.567334161931477,50.0,16,2.442215717966967,1.657988413942058
50,3.0,2.5,2.5,30,4.0,6.066531445519613,0.44730710239688853,-14.553001970246793,50.0,16,2.442215717966967,1.657988413942058
50,3.0,2.5,2.5,30,3.0,6.066531445519613,0.44730710239688853,-14.553001970246793,50.0,16,2.442215717966967,1.657988413942058
50,3.0,2.5,2.5,25,5.0,6.4653619557734965,0.46905852838383716,-14.539579914026701,50.0,16,2.442215717966967,1.657988413942058
50,3.0,2.5,2.5,25,4.0,6.4653619557734965,0.46905852838383716,-14.539579914026701,50.0,16,2.442215717966967,1.657988413942058
50,3.0,2.5,2.5,25,3.0,6.4653619557734965,0.46905852838383716,-14.539579914026701,50.0,16,2.442215717966967,1.657988413942058
50,3.0,2.5,2.5,20,5.0,6.250379267419012,0.45293345958860504,-14.567334161931477,50.0,16,2.442215717966967,1.657988413942058
50,3.0,2.5,2.5,20,4.0,6.250379267419012,0.45293345958860504,-14.567334161931477,50.0,16,2.442215717966967,1.657988413942058
50,3.0,2.5,2.5,30,5.0,6.066531445519613,0.44730710239688853,-14.553001970246793,50.0,16,2.442215717966967,1.657988413942058
200,2.0,2.5,1.0,20,3.0,3.9802225891940908,0.2957419241490565,-14.526492146247438,56.00000000000001,25,2.1690111859038685,1.8508594180985978
200,2.0,2.5,1.0,20,4.0,3.9802225891940908,0.2957419241490565,-14.526492146247438,56.00000000000001,25,2.1690111859038685,1.8508594180985978
200,2.0,2.5,1.0,20,5.0,3.9802225891940908,0.2957419241490565,-14.526492146247438,56.00000000000001,25,2.1690111859038685,1.8508594180985978
200,2.0,2.5,1.0,25,3.0,4.583741430380632,0.34035560333500836,-14.470592478291255,56.00000000000001,25,2.1690111859038685,1.8508594180985978
200,2.0,2.5,1.0,25,4.0,4.583741430380632,0.34035560333500836,-14.470592478291255,56.00000000000001,25,2.1690111859038685,1.8508594180985978
200,2.0,2.5,1.0,25,5.0,4.583741430380632,0.34035560333500836,-14.470592478291255,56.00000000000001,25,2.1690111859038685,1.8508594180985978
200,2.0,2.5,1.0,30,5.0,3.6147791256244814,0.28321730952669394,-14.147634730290582,56.00000000000001,25,2.1690111859038685,1.8508594180985978
200,2.0,2.5,1.0,30,4.0,3.6147791256244814,0.28321730952669394,-14.147634730290582,56.00000000000001,25,2.1690111859038685,1.8508594180985978
200,2.0,2.5,1.0,30,3.0,3.6147791256244814,0.28321730952669394,-14.147634730290582,56.00000000000001,25,2.1690111859038685,1.8508594180985978
150,2.0,2.5,1.0,20,4.0,3.9802225891940908,0.2957419241490565,-14.526492146247438,56.00000000000001,25,2.1690111859038685,1.8508594180985978
150,2.0,2.5,1.0,20,3.0,3.9802225891940908,0.2957419241490565,-14.526492146247438,56.00000000000001,25,2.1690111859038685,1.8508594180985978
150,2.0,2.5,1.0,30,5.0,3.6147791256244814,0.28321730952669394,-14.147634730290582,56.00000000000001,25,2.1690111859038685,1.8508594180985978
150,2.0,2.5,1.0,25,3.0,4.583741430380632,0.34035560333500836,-14.470592478291255,56.00000000000001,25,2.1690111859038685,1.8508594180985978
150,2.0,2.5,1.0,25,4.0,4.583741430380632,0.34035560333500836,-14.470592478291255,56.00000000000001,25,2.1690111859038685,1.8508594180985978
150,2.0,2.5,1.0,25,5.0,4.583741430380632,0.34035560333500836,-14.470592478291255,56.00000000000001,25,2.1690111859038685,1.8508594180985978
150,2.0,2.5,1.0,30,3.0,3.6147791256244814,0.28321730952669394,-14.147634730290582,56.00000000000001,25,2.1690111859038685,1.8508594180985978
150,2.0,2.5,1.0,30,4.0,3.6147791256244814,0.28321730952669394,-14.147634730290582,56.00000000000001,25,2.1690111859038685,1.8508594180985978
150,2.0,2.5,1.0,20,5.0,3.9802225891940908,0.2957419241490565,-14.526492146247438,56.00000000000001,25,2.1690111859038685,1.8508594180985978
50,3.0,2.5,2.0,20,3.0,6.464440977227369,0.46235453709163304,-14.582759496926045,52.94117647058824,17,1.845657115307664,1.5491106046753147
50,3.0,2.5,2.0,30,4.0,6.68813809148518,0.48408192099119934,-14.576106662768606,52.94117647058824,17,1.845657115307664,1.5491106046753147
50,3.0,2.5,2.0,20,4.0,6.464440977227369,0.46235453709163304,-14.582759496926045,52.94117647058824,17,1.845657115307664,1.5491106046753147
50,3.0,2.5,2.0,20,5.0,6.464440977227369,0.46235453709163304,-14.582759496926045,52.94117647058824,17,1.845657115307664,1.5491106046753147
50,3.0,2.5,2.0,25,3.0,6.6794236655818535,0.4782850002286139,-14.554946496124344,52.94117647058824,17,1.845657115307664,1.5491106046753147
50,3.0,2.5,2.0,25,4.0,6.6794236655818535,0.4782850002286139,-14.554946496124344,52.94117647058824,17,1.845657115307664,1.5491106046753147
50,3.0,2.5,2.0,25,5.0,6.6794236655818535,0.4782850002286139,-14.554946496124344,52.94117647058824,17,1.845657115307664,1.5491106046753147
50,3.0,2.5,2.0,30,3.0,6.68813809148518,0.48408192099119934,-14.576106662768606,52.94117647058824,17,1.845657115307664,1.5491106046753147
50,3.0,2.5,2.0,30,5.0,6.68813809148518,0.48408192099119934,-14.576106662768606,52.94117647058824,17,1.845657115307664,1.5491106046753147
200,1.5,2.5,1.0,25,4.0,-0.8787043764921145,-0.07371146524548627,-18.6219765794009,51.85185185185185,27,1.5612825024473587,1.6181678154670063
200,1.5,2.5,1.0,30,5.0,-2.1990867759824324,-0.19226527115823117,-18.79456856742986,51.85185185185185,27,1.5612825024473587,1.6181678154670063
200,1.5,2.5,1.0,30,4.0,-2.1990867759824324,-0.19226527115823117,-18.79456856742986,51.85185185185185,27,1.5612825024473587,1.6181678154670063
200,1.5,2.5,1.0,30,3.0,-2.1990867759824324,-0.19226527115823117,-18.79456856742986,51.85185185185185,27,1.5612825024473587,1.6181678154670063
200,1.5,2.5,1.0,25,5.0,-0.8787043764921145,-0.07371146524548627,-18.6219765794009,51.85185185185185,27,1.5612825024473587,1.6181678154670063
200,1.5,2.5,1.0,25,3.0,-0.8787043764921145,-0.07371146524548627,-18.6219765794009,51.85185185185185,27,1.5612825024473587,1.6181678154670063
150,1.5,2.5,1.0,25,5.0,-0.8787043764921145,-0.07371146524548627,-18.6219765794009,51.85185185185185,27,1.5612825024473587,1.6181678154670063
150,1.5,2.5,1.0,20,3.0,-1.277916382443036,-0.10488493544764811,-18.803685866168873,51.85185185185185,27,1.5612825024473587,1.6181678154670063
150,1.5,2.5,1.0,20,4.0,-1.277916382443036,-0.10488493544764811,-18.803685866168873,51.85185185185185,27,1.5612825024473587,1.6181678154670063
150,1.5,2.5,1.0,20,5.0,-1.277916382443036,-0.10488493544764811,-18.803685866168873,51.85185185185185,27,1.5612825024473587,1.6181678154670063
150,1.5,2.5,1.0,25,3.0,-0.8787043764921145,-0.07371146524548627,-18.6219765794009,51.85185185185185,27,1.5612825024473587,1.6181678154670063
150,1.5,2.5,1.0,25,4.0,-0.8787043764921145,-0.07371146524548627,-18.6219765794009,51.85185185185185,27,1.5612825024473587,1.6181678154670063
200,1.5,2.5,1.0,20,5.0,-1.277916382443036,-0.10488493544764811,-18.803685866168873,51.85185185185185,27,1.5612825024473587,1.6181678154670063
150,1.5,2.5,1.0,30,3.0,-2.1990867759824324,-0.19226527115823117,-18.79456856742986,51.85185185185185,27,1.5612825024473587,1.6181678154670063
150,1.5,2.5,1.0,30,5.0,-2.1990867759824324,-0.19226527115823117,-18.79456856742986,51.85185185185185,27,1.5612825024473587,1.6181678154670063
200,1.5,2.5,1.0,20,3.0,-1.277916382443036,-0.10488493544764811,-18.803685866168873,51.85185185185185,27,1.5612825024473587,1.6181678154670063
200,1.5,2.5,1.0,20,4.0,-1.277916382443036,-0.10488493544764811,-18.803685866168873,51.85185185185185,27,1.5612825024473587,1.6181678154670063
150,1.5,2.5,1.0,30,4.0,-2.1990867759824324,-0.19226527115823117,-18.79456856742986,51.85185185185185,27,1.5612825024473587,1.6181678154670063
100,1.5,2.5,2.5,20,4.0,0.06333180903189714,0.005040126424527424,-16.15884199616664,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.0,30,3.0,-0.5715919594999105,-0.04734239969652225,-16.00014047412418,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.0,30,4.0,-0.5715919594999105,-0.04734239969652225,-16.00014047412418,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.0,30,5.0,-0.5715919594999105,-0.04734239969652225,-16.00014047412418,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.5,20,3.0,0.06333180903189714,0.005040126424527424,-16.15884199616664,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.5,25,3.0,0.09154034229604804,0.007358523387207324,-16.04661534897447,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.5,20,5.0,0.06333180903189714,0.005040126424527424,-16.15884199616664,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.0,25,4.0,0.09154034229604804,0.007358523387207324,-16.04661534897447,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.5,25,4.0,0.09154034229604804,0.007358523387207324,-16.04661534897447,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.5,25,5.0,0.09154034229604804,0.007358523387207324,-16.04661534897447,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.5,30,3.0,-0.5715919594999105,-0.04734239969652225,-16.00014047412418,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.0,25,5.0,0.09154034229604804,0.007358523387207324,-16.04661534897447,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.0,20,4.0,0.06333180903189714,0.005040126424527424,-16.15884199616664,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.0,25,3.0,0.09154034229604804,0.007358523387207324,-16.04661534897447,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.0,20,5.0,0.06333180903189714,0.005040126424527424,-16.15884199616664,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.0,20,3.0,0.06333180903189714,0.005040126424527424,-16.15884199616664,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.5,30,5.0,-0.5715919594999105,-0.04734239969652225,-16.00014047412418,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,1.5,2.5,2.5,30,4.0,-0.5715919594999105,-0.04734239969652225,-16.00014047412418,44.44444444444444,18,1.2888066990895508,1.4466259727765194
100,2.5,2.0,1.0,20,3.0,5.324386713080239,0.39387552216455524,-10.020066520540338,63.33333333333333,30,1.2857009660390606,1.6011039889000471
100,2.5,2.0,1.0,20,4.0,5.324386713080239,0.39387552216455524,-10.020066520540338,63.33333333333333,30,1.2857009660390606,1.6011039889000471
100,2.5,2.0,1.0,25,3.0,5.029938128943268,0.3772456298838318,-10.027426953840845,63.33333333333333,30,1.2857009660390606,1.6011039889000471
100,2.5,2.0,1.0,25,4.0,5.029938128943268,0.3772456298838318,-10.027426953840845,63.33333333333333,30,1.2857009660390606,1.6011039889000471
100,2.5,2.0,1.0,25,5.0,5.029938128943268,0.3772456298838318,-10.027426953840845,63.33333333333333,30,1.2857009660390606,1.6011039889000471
100,2.5,2.0,1.0,30,3.0,4.7902218356257436,0.3686590946527127,-10.069958974748172,63.33333333333333,30,1.2857009660390606,1.6011039889000471
100,2.5,2.0,1.0,30,4.0,4.7902218356257436,0.3686590946527127,-10.069958974748172,63.33333333333333,30,1.2857009660390606,1.6011039889000471
100,2.5,2.0,1.0,30,5.0,4.7902218356257436,0.3686590946527127,-10.069958974748172,63.33333333333333,30,1.2857009660390606,1.6011039889000471
100,2.5,2.0,1.0,20,5.0,5.324386713080239,0.39387552216455524,-10.020066520540338,63.33333333333333,30,1.2857009660390606,1.6011039889000471
100,3.0,2.5,2.5,25,4.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
100,3.0,2.5,2.5,25,5.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
100,3.0,2.5,2.5,30,4.0,4.256365920483185,0.3188296317347636,-14.066247905051155,42.857142857142854,14,1.2165671805640432,1.390604284148005
100,3.0,2.5,2.5,30,5.0,4.256365920483185,0.3188296317347636,-14.066247905051155,42.857142857142854,14,1.2165671805640432,1.390604284148005
150,3.0,2.5,2.5,20,3.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
150,3.0,2.5,2.5,20,4.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
150,3.0,2.5,2.5,20,5.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
150,3.0,2.5,2.5,25,3.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
150,3.0,2.5,2.5,25,4.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
150,3.0,2.5,2.5,25,5.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
150,3.0,2.5,2.5,30,3.0,4.256365920483185,0.3188296317347636,-14.066247905051155,42.857142857142854,14,1.2165671805640432,1.390604284148005
150,3.0,2.5,2.5,30,4.0,4.256365920483185,0.3188296317347636,-14.066247905051155,42.857142857142854,14,1.2165671805640432,1.390604284148005
150,3.0,2.5,2.5,30,5.0,4.256365920483185,0.3188296317347636,-14.066247905051155,42.857142857142854,14,1.2165671805640432,1.390604284148005
200,3.0,2.5,2.5,20,3.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
200,3.0,2.5,2.5,20,4.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
200,3.0,2.5,2.5,20,5.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
200,3.0,2.5,2.5,25,3.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
200,3.0,2.5,2.5,25,4.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
200,3.0,2.5,2.5,25,5.0,4.655196430737069,0.3430578005261873,-14.052951307410277,42.857142857142854,14,1.2165671805640432,1.390604284148005
200,3.0,2.5,2.5,30,3.0,4.256365920483185,0.3188296317347636,-14.066247905051155,42.857142857142854,14,1.2165671805640432,1.390604284148005
200,3.0,2.5,2.5,30,4.0,4.256365920483185,0.3188296317347636,-14.066247905051155,42.857142857142854,14,1.2165671805640432,1.390604284148005
100,3.0,2.5,2.5,30,3.0,4.256365920483185,0.3188296317347636,-14.066247905051155,42.857142857142854,14,1.2165671805640432,1.390604284148005
